Freebase_actor_ID,connectivity,Community,Wikidata_ID,actor_country_of_citizenship,actor_occupation
/m/015v3r,21,8,Q484615,United States of America,"['film actor', 'film director', 'novelist', 'screenwriter', 'writer', 'stage actor', 'television actor', 'comics writer', 'theatrical director']"
/m/06x58,21,8,Q125106,Mexico,"['film actor', 'film director', 'film producer', 'television actor', 'actor', 'singer', 'voice actor', 'television producer']"
/m/042xrr,20,8,Q313918,United States of America,"['comedian', 'film actor', 'television actor', 'actor', 'executive producer', 'film producer']"
/m/0gz5hs,20,8,Q186757,United States of America,"['television actor', 'actor', 'film actor', 'television producer', 'voice actor', 'writer', 'director', 'screenwriter', 'film producer', 'showrunner', 'film director']"
/m/081tlz,19,8,Q235072,United States of America,"['actor', 'television actor', 'film actor']"
/m/05q_b,19,8,Q39666,Spain,"['actor', 'television presenter', 'film actor', 'television actor', 'presenter', 'voice actor', 'photographer', 'film director']"
/m/01ggc9,18,8,Q296505,United States of America,"['television actor', 'film actor', 'screenwriter', 'stage actor', 'voice actor', 'film director', 'film producer', 'model', 'television presenter']"
/m/06l9n8,18,8,Q311962,United States of America,"['comedian', 'film producer', 'director', 'television actor', 'film actor', 'voice actor', 'screenwriter', 'singer', 'writer', 'rapper']"
/m/0ck5pn,18,8,Q2863473,United States of America,"['film producer', 'voice actor', 'actor']"
/m/03sww,18,8,Q309941,United States of America,"['actor', 'rapper', 'musician', 'television actor', 'podcaster', 'film actor', 'voice actor', 'writer', 'film director']"
/m/04bl43,17,8,Q529912,United States of America,"['actor', 'television actor', 'film actor', 'film producer']"
/m/0d_84,17,8,Q191084,United States of America,"['actor', 'film actor', 'poet', 'voice actor', 'screenwriter', 'television actor', 'stage actor', 'film producer']"
/m/07gnh0,17,8,Q1040908,Italy,"['actor', 'film actor']"
/m/02624t,16,8,Q271471,United States of America,"['actor', 'stunt performer', 'Internet celebrity', 'voice actor', 'comedian', 'television actor']"
/m/045gzq,16,8,Q351849,United States of America,"['actor', 'stage actor', 'television actor', 'film actor', 'voice actor']"
/m/036qs_,16,8,Q126957,United States of America,"['film director', 'television director', 'television actor', 'film actor', 'screenwriter', 'film producer', 'model']"
/m/01twmp,16,8,Q369174,United States of America,"['actor', 'writer', 'film director', 'musician', 'screenwriter', 'television actor', 'film actor', 'voice actor', 'composer']"
/m/025j1t,16,8,Q349852,United States of America,"['actor', 'film producer', 'television actor', 'film actor', 'voice actor']"
/m/01dzrt,16,8,Q55419,Germany,"['screenwriter', 'film actor', 'stage actor', 'film director']"
/m/0dm12l,16,8,Q271627,United States of America,"['television actor', 'film actor', 'voice actor']"
/m/01p8r8,15,8,Q434585,United States of America,"['film director', 'actor', 'voice actor', 'screenwriter', 'animator', 'composer', 'television actor', 'journalist', 'film actor', 'electronics technician', 'bassist', 'film producer', 'showrunner', 'television producer']"
/m/0d20ts,15,8,Q444217,United States of America,"['actor', 'television actor', 'film actor']"
/m/03j149k,15,8,Q298694,United States of America,"['musician', 'rapper', 'singer', 'television actor', 'songwriter', 'record producer', 'film actor', 'television producer', 'screenwriter', 'recording artist', 'actor']"
/m/016ksk,15,8,Q722042,United States of America,"['record producer', 'motivational speaker', 'musician', 'talent agent', 'actor', 'rapper', 'singer', 'television actor', 'businessperson', 'songwriter', 'talent manager', 'screenwriter', 'film actor', 'voice actor', 'basketball player', 'film producer', 'television producer', 'film director']"
/m/014g9y,15,8,Q110462,France,"['film actor', 'screenwriter', 'singer-songwriter', 'composer', 'film director', 'singer', 'musician', 'film editor', 'film producer', 'television actor']"
/m/04pp9s,15,8,Q257271,United States of America,"['actor', 'stage actor', 'television actor', 'film actor', 'voice actor']"
/m/05qwyy,14,8,Q525318,United States of America,"['actor', 'film producer', 'singer', 'television actor', 'film actor', 'film director']"
/m/05ykqb,14,8,Q1702204,United States of America,"['comedian', 'voice actor', 'film actor']"
/m/04tnqn,14,8,Q14542,United States of America,"['comedian', 'autobiographer', 'film actor', 'television actor', 'voice actor', 'film producer']"
/m/01kgxf,14,8,Q213864,United States of America,"['film actor', 'film producer', 'television actor', 'screenwriter', 'racing automobile driver', 'actor', 'marine biologist']"
/m/01mqc_,13,8,Q204590,United States of America,"['television actor', 'film actor', 'stage actor', 'karateka', 'voice actor', 'film producer', 'actor', 'film director']"
/m/063g7l,13,8,Q271464,United States of America,"['actor', 'voice actor', 'artist', 'American football player', 'film actor', 'television actor', 'film producer']"
/m/01vvydl,13,8,Q6078,United States of America,"['actor', 'audio engineer', 'film producer', 'composer', 'entrepreneur', 'rapper', 'screenwriter', 'film actor', 'music executive', 'television producer', 'film director']"
/m/06zn34,13,8,Q155449,United States of America,"['actor', 'comedian', 'voice actor', 'television actor']"
/m/02y_2y,12,8,Q182763,United States of America,"['actor', 'film producer', 'film actor', 'television director', 'film director', 'television actor', 'karateka', 'voice actor', 'international forum participant']"
/m/03q4yl,12,8,Q284166,United States of America,"['singer', 'film director', 'autobiographer', 'film actor', 'director', 'television actor', 'screenwriter', 'film producer', 'stage actor', 'model']"
/m/01cwcr,12,8,Q316629,United Kingdom,"['actor', 'comedian', 'film director', 'voice actor', 'character actor', 'screenwriter', 'stage actor', 'television actor', 'film actor', 'composer', 'film producer', 'LGBTQI+ rights activist', 'translator']"
/m/02j490,12,8,Q211280,United States of America,"['actor', 'film producer', 'film actor']"
/m/0508xr,12,8,Q586857,United States of America,"['television actor', 'film actor', 'film director', 'film producer', 'stage actor']"
/m/0184gj,12,8,Q255335,United States of America,"['television actor', 'screenwriter', 'psychotherapist', 'film producer', 'film actor']"
/m/0cyffg,11,8,Q2176223,Mexico,"['television actor', 'film actor']"
/m/02xbw2,11,8,Q231648,United States of America,"['actor', 'model', 'television actor', 'film actor']"
/m/0fdb14,11,8,Q24005923,United States of America,"['actor', 'television actor']"
/m/01hmb_,11,8,Q320052,United States of America,"['singer', 'writer', 'stage actor', 'film actor', 'television actor', 'voice actor', 'actor', 'manufacturer', 'screenwriter', 'film producer', 'film director']"
/m/03wjxs,11,8,Q230827,United States of America,['actor']
/m/02661h,11,8,Q107249,United States of America,"['film director', 'dub actor', 'film producer', 'television producer', 'film actor', 'stage actor', 'television actor', 'voice actor']"
/m/01sl1q,10,8,Q184219,United States of America,"['actor', 'television actor', 'film actor', 'voice actor', 'screenwriter', 'disc jockey', 'film producer']"
/m/08tf3s,10,8,Q454035,United States of America,"['actor', 'singer', 'television actor', 'film actor']"
/m/07f469,10,8,Q366195,United States of America,"['actor', 'film actor', 'television actor', 'film producer', 'writer', 'screenwriter']"
/m/05zbm4,10,8,Q177311,United States of America,"['actor', 'film director', 'film producer', 'screenwriter', 'character actor', 'television actor', 'stage actor', 'film actor']"
/m/0f734d,10,8,Q317563,United States of America,"['actor', 'television actor', 'film actor']"
/m/03km_1,10,8,Q272956,United States of America,"['actor', 'motivational speaker', 'television actor', 'film actor', 'voice actor']"
/m/03qn8bj,9,8,Q2064100,New Zealand,"['actor', 'surfer']"
/m/04r0b,9,8,Q193278,United States of America,"['film actor', 'actor', 'military personnel', 'television actor']"
/m/0418ft,9,8,Q233862,United States of America,"['film actor', 'television actor', 'stage actor', 'aikidoka', 'karateka', 'actor']"
/m/03jqw5,9,8,Q281964,United States of America,"['actor', 'television actor', 'film actor', 'voice actor', 'screenwriter', 'film producer', 'composer', 'musician', 'film editor', 'film director']"
/m/01vvyc_,9,8,Q6060,United States of America,"['film actor', 'film director', 'rapper', 'film producer', 'composer', 'entrepreneur', 'actor', 'television actor', 'record producer', 'manufacturer', 'businessperson', 'television producer', 'investor', 'singer', 'songwriter', 'executive producer', 'singer-songwriter', 'screenwriter', 'boxing promoter']"
/m/026t8jg,9,8,Q266626,Spain,"['actor', 'model', 'film actor']"
/m/05mlqj,9,8,Q441913,United States of America,"['actor', 'television actor', 'film actor', 'voice actor', 'stage actor']"
/m/08s7qj,9,8,Q1139685,United States of America,"['actor', 'television actor', 'film actor', 'singer']"
/m/02flxw,9,8,Q611466,Puerto Rico,"['rapper', 'singer']"
/m/07lxdt,9,8,Q314606,United States of America,"['actor', 'dancer', 'stage actor', 'television actor', 'film actor', 'film producer']"
/m/0fq90z,9,8,Q953500,United States of America,"['actor', 'television actor', 'film actor']"
/m/0flw6,9,8,Q174843,United States of America,"['actor', 'film actor', 'singer-songwriter', 'singer', 'film producer', 'composer', 'photographer', 'voice actor', 'character actor', 'television actor', 'painter']"
/m/08cbqj,9,8,Q537931,Spain,"['actor', 'film director', 'film actor', 'television actor']"
/m/04lxnb,9,8,Q310539,Puerto Rico,"['singer', 'actor']"
/m/052m4g,9,8,Q542262,United States of America,"['television actor', 'film actor', 'actor', 'voice actor', 'singer']"
/m/04jh1nx,9,8,,,
/m/02mjf2,9,8,Q188955,United States of America,"['film actor', 'actor', 'television actor', 'voice actor', 'screenwriter', 'film producer', 'television producer']"
/m/0c861_,9,8,Q924104,United States of America,"['actor', 'musician', 'television actor', 'film actor', 'voice actor', 'screenwriter', 'film producer', 'rapper']"
/m/02bkdn,9,8,Q229487,United States of America,"['actor', 'voice actor', 'stage actor', 'television actor', 'film actor']"
/m/09qh60,9,8,Q536030,United States of America,"['television actor', 'film actor']"
/m/077ytv,9,8,Q241841,United States of America,"['film actor', 'actor', 'television actor']"
/m/02d6n_,9,8,Q241510,United States of America,"['film actor', 'actor', 'film producer', 'television actor', 'model', 'screenwriter', 'film director']"
/m/01713c,8,8,Q134895,Spain,"['actor', 'film actor', 'rugby player', 'rugby union player', 'television actor']"
/m/02ts3h,8,8,Q220396,United States of America,"['actor', 'film producer', 'film actor', 'television actor', 'voice actor', 'television producer']"
/m/02q64y2,8,8,Q953237,Spain,"['actor', 'film actor']"
/m/01rzqj,8,8,Q103946,Canada,"['actor', 'television actor', 'film actor', 'film director', 'film producer', 'voice actor', 'television director', 'television producer', 'songwriter', 'stage actor']"
/m/01900g,8,8,Q219717,United States of America,"['actor', 'comedian', 'film producer']"
/m/024tnp,8,8,Q176361,United States of America,"['actor', 'film producer', 'television actor', 'film actor', 'television producer']"
/m/0hqyy,8,8,Q472053,United States of America,"['actor', 'film producer', 'television actor', 'film actor']"
/m/07kl53,7,8,Q94167,Austria,"['film producer', 'stage actor', 'film actor']"
/m/06lvlf,7,8,Q212064,United States of America,"['actor', 'film producer', 'dancer', 'model', 'film actor', 'television actor', 'voice actor', 'film director']"
/m/07yd8vw,7,8,Q449004,Spain,"['television actor', 'film actor', 'stage actor']"
/m/07470p,7,8,Q1701482,United States of America,"['film actor', 'television actor']"
/m/027d2rs,7,8,Q817356,Italy,['film actor']
/m/077b2t,7,8,Q729618,United States of America,"['television actor', 'film actor', 'film producer', 'actor']"
/m/01z0lb,7,8,Q2531955,United States of America,"['film director', 'novelist', 'screenwriter', 'film editor', 'actor', 'film producer', 'composer', 'painter', 'filmmaker', 'playwright', 'recording artist']"
/m/0dd_6z,7,8,Q735221,Italy,"['stage actor', 'film actor', 'television actor']"
/m/0337vz,7,8,Q1805906,United States of America,"['actor', 'television actor', 'screenwriter', 'film producer']"
/m/058kqy,7,8,Q358714,United States of America,"['film producer', 'actor', 'film director', 'screenwriter', 'film actor', 'animator']"
/m/04lrv3,7,8,Q862314,United States of America,"['singer', 'film actor', 'songwriter']"
/m/01c_zw,7,8,Q122614,United States of America,"['film actor', 'actor', 'voice actor', 'manufacturer']"
/m/062635,7,8,Q1374499,Mexico,"['actor', 'television actor', 'film actor']"
/m/0ft8_3,7,8,Q283513,Spain,"['television actor', 'film actor', 'actor']"
/m/0bdtm5k,6,8,Q1569147,France,"['film actor', 'theatrical director', 'screenwriter']"
/m/05fmqq,6,8,Q234544,United States of America,"['actor', 'voice actor', 'television actor', 'film actor', 'television director', 'film director']"
/m/01y9lq,6,8,Q913123,United States of America,"['musician', 'rapper', 'singer']"
/m/02rt821,6,8,Q3237275,United States of America,"['actor', 'television actor', 'film actor']"
/m/05f4_70,6,8,Q526943,United Kingdom,['film actor']
/m/01zx8c,6,8,Q44313,United States of America,"['actor', 'film actor', 'professional wrestler', 'podcaster', 'voice actor']"
/m/01kpb3f,6,8,Q1304365,United States of America,"['musician', 'rapper']"
/m/03vfjv,6,8,Q203138,Spain,"['television actor', 'singer', 'jazz musician', 'film actor', 'television presenter', 'actor']"
/m/035sxy,6,8,Q299826,United States of America,"['actor', 'television actor', 'film actor', 'voice actor', 'comedian']"
/m/032qgs,6,8,Q39989,United States of America,"['actor', 'singer-songwriter', 'television actor', 'film actor', 'guitarist', 'singer', 'writer', 'musician', 'composer', 'screenwriter', 'film producer', 'banjoist']"
/m/03fnyk,6,8,Q471018,United States of America,"['actor', 'television actor', 'film actor', 'voice actor', 'film producer', 'stage actor']"
/m/01lbp,6,8,Q185122,United States of America,"['film actor', 'singer', 'actor', 'model', 'musician', 'Playboy Playmate', 'television actor', 'voice actor', 'dancer']"
