Actor_name,connectivity,actor_gender,Actor_date_of_birth,Actor_ethnicity,Freebase_actor_ID,community
Masaharu Satō,104,M,1946-07-01,,/m/0c_lq5,12
Tōru Furuya,103,M,1953-07-31,,/m/03brvj,12
Maddie Blaustein,94,,1960-10-09,,/m/04y982,12
Kayzie Rogers,93,F,1974,,/m/0ck6ln,12
Sean Schemmel,90,M,1968-11-21,,/m/07y91g,12
Ted Lewis,84,M,1969-10-18,,/m/0789ts,12
Shinichiro Miki,81,M,1968-03-18,,/m/03cz4j,12
Hideyuki Tanaka,81,M,1950-11-12,,/m/03gmcp,12
Kenji Utsumi,77,M,1937-08-26,,/m/04lzq2,12
Chafurin,75,M,1961-12-04,,/m/0chh6w,12
Tara Sands,73,F,1975-09-20,,/m/04t4pq,12
Akemi Okamura,73,F,1969-03-12,,/m/04f5z2,12
Kazuya Nakai,73,M,1967-11-25,,/m/04_h75,12
Minori Matsushima,73,F,1940-12-01,,/m/0c_m7f,12
Hideyuki Hori,72,M,1954-03-23,,/m/01vfjdy,12
Minami Takayama,69,F,1964-05-05,,/m/01vs8ng,12
Hiroaki Hirata,69,M,1963-08-07,,/m/04jz_2,12
Kenichi Ogata,65,M,1942-03-29,,/m/01wzs_q,12
Kaneto Shiozawa,64,M,1954-01-28,,/m/05bp8g,12
Wakana Yamazaki,63,F,1965-03-21,,/m/04qy3c,12
Hiroko Emori,63,F,1961-01-27,,/m/04mv_z,12
Rica Matsumoto,63,F,1965-11-30,,/m/03_ny1,12
Yûji Ueda,61,M,1967-06-15,,/m/01wfs__,12
Tomokazu Seki,58,M,1972-09-08,,/m/01qvtwm,12
Yukiko Iwai,57,F,1972-01-13,,/m/04028f,12
Amy Birnbaum,57,F,1975-04-14,,/m/0b8pm3,12
Masashi Hirose,53,M,1947-11-06,,/m/0cklqz,12
Hirotaka Suzuoki,51,M,1950-03-06,,/m/03cyxl,12
Dan Green,50,M,1975-02-07,,/m/075npt,12
Kazuhiko Inoue,49,M,1954-03-26,,/m/01qz69r,12
Tetsuo Mizutori,49,M,1938-12-25,,/m/0dwpqq,12
Nana Yamaguchi,49,F,1938-08-10,,/m/02rvmvb,12
Yonehiko Kitagawa,49,M,1931-06-09,,/m/0dwpkj,12
Kazuhiko Kishino,49,M,1934-02-14,,/m/0dwpfc,12
Megan Hollingshead,48,F,1968-09-22,,/m/0411ql,12
Kotono Mitsuishi,48,F,1967-12-08,,/m/02t1dv,12
Mayumi Iizuka,47,F,1977-01-03,,/m/01mrp0m,12
Megumi Ogata,46,F,1965-06-06,,/m/03bddh,12
Wataru Takagi,46,M,1966-07-25,,/m/03rlgn,12
Akiko Yajima,41,F,1967-05-04,,/m/03jmsw,12
Colleen Clinkenbeard,41,F,1980-04-13,,/m/0ckm4x,12
Satomi Koorogi,40,F,1962-11-14,,/m/03b4vd,12
Keiji Fujiwara,40,M,1964-10-05,,/m/04b_4y,12
Miki Narahashi,40,F,1960-01-25,,/m/04s7fc,12
Naoko Matsui,39,F,1961-04-04,,/m/09zw18,12
Takeshi Aono,39,M,1936-06-19,,/m/03gmdt,12
Wayne Grayson,39,M,1974,,/m/05ntcv,12
Phillip Bartlett,37,M,1959-06-22,,/m/026b1rp,12
Bin Shimada,37,M,1954-11-20,,/m/042h0v,12
Chisato Nakajima,36,F,,,/m/02qhzxb,12
Mami Koyama,35,F,1955-01-17,,/m/03h4j1,12
Tesshō Genda,33,M,1948-05-20,,/m/08wh8b,12
Junko Iwao,31,F,1970-02-18,,/m/03b9sy,12
Jerry Jewell,31,M,1976-07-30,,/m/0b7wjw,12
Laura Bailey,30,F,1981-05-28,,/m/091n7z,12
Yūko Minaguchi,30,F,1966,,/m/04z4n0,12
Yuriko Yamaguchi,29,F,1965-11-21,,/m/03b51t,12
Eiji Kanie,29,M,1941-11-21,,/m/0dm4m5,12
Ryūsei Nakao,28,M,1951-02-05,,/m/03_p26,12
Yuko Miyamura,28,F,1972-12-04,,/m/03brsc,12
Akio Ohtsuka,27,M,1959-11-24,,/m/03cbvc,12
Hisao Egawa,27,M,1962-09-13,,/m/04j5s3,12
Atsuko Tanaka,24,F,1962-11-14,,/m/04nr8z,12
Junko Takeuchi,24,F,1972-04-05,,/m/04qy4t,12
Mark Stoddard,24,,,,/m/0gby8df,12
Cynthia Cranz,24,F,1969-03-03,,/m/0gps4j,12
Tetsuya Iwanaga,24,M,1970-06-24,,/m/03b9f5,12
Alison Viktorin,24,F,1981-02-01,,/m/0fps52,12
Lisa Ortiz,24,F,1974-12-11,,/m/040qk3,12
Bill Flynn,24,M,1948-12-13,,/m/02wz6bn,12
Kerry Williams,23,F,1973,,/m/091w5p,12
Mayumi Shō,23,F,1965-02-05,,/m/044fdt,12
Jimmy Zoppi,23,M,1954-03-08,,/m/0cb5dm,12
Chie Nakamura,23,F,1979-05-14,,/m/0clf6l,12
Miki Ito,22,F,1962-10-21,,/m/03bkrc,12
Pete Kaplan,21,M,,,/m/0dyl81,12
Mike Pollock,21,M,1965-03-09,,/m/0bjm05,12
Fumiko Orikasa,21,F,1974-12-27,,/m/01qypfn,12
Sarah Natochenny,20,F,1987-09-20,,/m/0fmg0n,12
Bill Rogers,19,M,,,/m/0d9_tq,12
Toru Ohkawa,19,M,1960-02-28,,/m/06v30q,12
Ryotaro Okiayu,19,M,1969-11-17,,/m/03cznz,12
Michele Knotz,19,F,,,/m/0cwf_x,12
Tomiko Suzuki,18,F,1956-01-03,,/m/0g3630,12
Roger Kay,18,M,,,/m/0k1zr_,12
Taro Yamaguchi,18,,1970-06-06,,/m/0h1tjt,12
Kazuki Yao,18,M,1959-06-17,,/m/01wvydk,12
Takashi Onozuka,18,M,1974-02-01,,/m/0h1w4g,12
Stuart Zagnit,18,M,1952-03-28,,/m/025_6k0,12
Osamu Saka,18,M,1930-11-07,,/m/0cfvwx,12
Shōzō Iizuka,17,M,1933-05-23,,/m/044xm5,12
Takehito Koyasu,15,M,1967-05-05,,/m/03cz9_,12
Emily Bauer,15,F,1981-07-29,,/m/02vn2yr,12
Toku Nishio,15,M,1939-09-12,,/m/0jyl6m,12
Jouji Nakata,15,M,1954-04-22,,/m/04bdp1,12
Kumiko Watanabe,15,F,1965-10-07,,/m/03j3rmy,12
Romi Paku,14,F,1972-01-22,,/m/03dkz7,12
Ichirō Nagai,14,M,1931-05-10,,/m/03q66c,12
Aya Hisakawa,14,F,1968-11-12,,/m/0392kz,12
Yumi Kakazu,14,F,1973-06-18,,/m/04bf4w,12
Masakazu Morita,14,M,1972-10-21,,/m/01tskh3,12
Maile Flanagan,12,F,1965-05-19,,/m/094zvg,12
Sabaru Kimura,12,M,,,/m/0k1bnf,12
Ken Gates,12,M,1961,,/m/0f71xw,12
Banjō Ginga,12,M,1948-11-12,,/m/04b_2d,12
Megumi Oohara,12,F,,,/m/0k1bn6,12
Wasabi Mizuta,12,F,1974-08-04,,/m/0k1bn0,12
Kentaro Ito,12,M,1974-01-03,,/m/057tnv,12
Chikao Ohtsuka,9,M,1929-07-05,,/m/04f5__,12
Etsuko Kozakura,9,F,1971-02-22,,/m/01tpzhj,12
Yoichi Masukawa,9,M,1978-12-27,,/m/0dfdmq,12
Kae Araki,9,F,1966-11-06,,/m/03rlhs,12
Tomoko Kawakami,9,F,1970-04-25,,/m/01wgth3,12
Noriaki Sugiyama,9,M,1976-03-09,,/m/07dw25,12
Terri Hawkes,9,F,,,/m/09r7n2,12
Michie Tomizawa,7,F,1961-10-20,,/m/03bdg9,12
Brina Palencia,7,F,1984-02-13,/m/03d26m9,/m/02pr540,12
Kazuyuki Sogabe,6,M,1948-04-16,,/m/0ch_yn,12
Yutaka Nakano,6,,,,/m/0jyrlt,12
Show Hayami,6,M,1958-08-02,,/m/03rl7s,12
Tom Wayland,6,M,,,/m/0dgxzf,12
Shigeru Chiba,6,M,1954-02-04,,/m/03gwxp,12
Richard Ian Cox,4,M,1973-10-03,,/m/026h8y,12
Maria Kawamura,4,F,1961-11-21,,/m/03cbxj,12
Wendee Lee,4,F,1960-02-20,,/m/06v8s0,12
Unshou Ishizuka,4,M,1951-05-16,,/m/048cqm,12
Emi Shinohara,4,F,1963-08-08,,/m/03b4xx,12
Keiko Han,4,F,1953-04-05,,/m/03bdbl,12
Monica Rial,3,F,1975-10-05,,/m/066l3y,12
Houko Kuwashima,3,F,1975-12-12,,/m/01kwh5j,12
Rika Fukami,3,F,1963-08-08,,/m/03bkqm,12
Kenyu Horiuchi,3,M,1957-07-30,,/m/03h4dt,12
Nachi Nozawa,3,M,1938-01-13,,/m/080kn0,12
Luci Christian,3,F,1973-03-18,,/m/08p1gp,12
Akira Ishida,3,M,1967-11-02,,/m/02h8hr,12
Hidekatsu Shibata,3,M,1937-03-25,,/m/0gdq4f,12
Dave Wittenberg,3,M,1971-09-01,,/m/05q_mg,12
Darren Dunstan,3,M,1972,,/m/0d2x7w,12
Michelle Ruff,3,F,1967-09-27,,/m/0814k3,12
Fumihiko Tachiki,3,M,1961-04-29,,/m/03cx2x,12
Maaya Sakamoto,3,F,1980-03-31,,/m/01rmnp,12
Marc Thompson,3,M,1970-11-19,,/m/0cjmbz,12
Mike McFarland,3,M,1970-07-14,,/m/0dccw0,12
Chiwa Saitō,3,F,1981-03-12,,/m/04bdlw,12
Sumi Shimamoto,3,F,1954-12-08,,/m/056q2j,12
Yukana Nogami,3,F,1975-01-06,,/m/03chnb,12
J. Michael Tatum,3,M,1976-05-25,,/m/04f4wrf,12
Jason Anthony Griffith,3,M,1980-11-26,,/m/08glff,12
Charlie Chaplin,274,M,1889-04-16,/m/06j2v,/m/01lc5,13
Edna Purviance,117,F,1895-10-21,,/m/01xcgv,13
Mabel Normand,106,F,1892-11-09,/m/012c1l,/m/02s1j_,13
Alfred St. John,89,M,1893-09-10,,/m/09gz4t,13
Charles King,79,M,1895-02-21,,/m/02w9807,13
Chester Conklin,71,M,1886-01-11,,/m/07__pr,13
Roscoe Arbuckle,62,M,1887-03-24,/m/07bch9,/m/0k57l,13
Buster Keaton,60,M,1895-10-04,,/m/0btj0,13
Henry Bergman,57,M,1868-02-23,,/m/07mmg5,13
Karl Hackett,45,M,1893-09-05,,/m/0gb_22f,13
Mack Swain,45,M,1876-02-16,,/m/07n78p,13
Harry McCoy,44,M,1889-12-10,,/m/02z69rx,13
Budd Buster,44,M,1891-06-14,,/m/0gdk3w8,13
Earle Fox,43,M,1891-12-25,,/m/0krwhp,13
Tim McCoy,41,M,1891-04-10,,/m/05b3h8,13
Edgar Kennedy,40,M,1890-04-26,,/m/065ng6,13
Minta Durfee,40,F,1889-10-01,,/m/027y1lh,13
Eric Campbell,39,M,1879-04-26,,/m/03mgnw1,13
Leo White,38,M,1882-11-10,,/m/07n3by,13
Lillian Gish,38,F,1893-10-14,,/m/01c2sl,13
Dave O'Brien,37,M,1912-05-31,,/m/02q870_,13
Blanche Sweet,37,F,1896-06-18,,/m/07y9rp,13
Albert Austin,37,M,1881-12-13,,/m/036m7_,13
Robert Harron,37,M,1893-04-12,,/m/08k3dj,13
Bob Steele,36,M,1907-01-23,,/m/02rdvqv,13
Forrest Taylor,34,M,1883-12-29,,/m/04gkw_3,13
Henry B. Walthall,34,M,1878-03-16,,/m/0bkrvh,13
Ted Adams,32,M,1890-03-17,,/m/02x2c2l,13
Jimmy Aubrey,32,M,1887-10-23,,/m/06m83t,13
Tom Tyler,32,M,1903-08-09,,/m/06jrnj,13
Joe Roberts,31,M,1871-02-02,,/m/0dszmy,13
John Rand,30,M,1871-11-19,,/m/03d36rf,13
Harry Carey,29,M,1878-01-16,,/m/03fpwp,13
Buster Crabbe,29,M,1908-02-07,,/m/017__g,13
Charley Chase,29,M,1893-10-20,,/m/01xwxz,13
Mack Sennett,28,M,1880-01-17,,/m/04rg6,13
Tom Wilson,26,M,1931-03-25,,/m/0382zh,13
Frank Ellis,26,M,1897-02-26,,/m/03np4py,13
Cecile Arnold,26,F,1891-04,,/m/0jxh6h,13
Steve Clark,26,M,1891-02-26,,/m/0bf2lk4,13
Ben Corbett,26,M,1892-02-06,,/m/03hj2g8,13
Douglas Fairbanks,25,M,1883-05-23,,/m/01hdht,13
Charles West,25,M,1885-11-30,,/m/03gr97h,13
Phyllis Allen,24,F,1861-11-25,,/m/02w8h5r,13
Mary Pickford,22,F,1892-04-08,,/m/04rfq,13
Ford Sterling,21,M,1882-11-03,,/m/07y50t,13
James T. Kelley,21,M,1854-07-10,/m/03bkbh,/m/0h38v56,13
Spottiswoode Aitken,21,M,1868-04-16,,/m/0krxq4,13
Frank J. Coleman,21,M,1889-01-01,,/m/0jz3b6n,13
Edward F. Cline,20,M,1891-11-04,,/m/01bk5v,13
Claire McDowell,19,F,1877-11-02,,/m/03c1x11,13
Virginia Fox,19,F,1902-04-02,,/m/025rr7p,13
Stuart Holmes,18,M,1884-03-10,,/m/0krykc,13
Kermit Maynard,18,M,1897-09-20,,/m/02x2lhh,13
Owen Moore,18,M,1886-12-12,,/m/02z8y4,13
Marion Leonard,18,F,1881-06-09,,/m/08fb7_,13
Mae Marsh,17,F,1894-11-09,,/m/0735gw,13
Joe Keaton,17,M,1867-07-06,,/m/02wzs4n,13
Josephine Crowell,17,F,1859-01-11,,/m/03c397f,13
Loyal Underwood,17,M,1893-08-06,,/m/099x_z,13
Alice Davenport,16,F,1864-02-29,,/m/02z50s_,13
Ed Cassidy,16,M,1893-03-21,,/m/0gbztzh,13
John Merton,16,M,1901-02-18,,/m/04njyfy,13
Bob Terry,15,M,1909-11-08,,/m/0gb_90p,13
Frank Wayne,15,M,,,/m/0n5q5rm,13
Hank Mann,14,M,1888-05-28,,/m/0f7zyw,13
Billy Armstrong,14,M,,,/m/0jv_6z,13
Arthur V. Johnson,14,M,1876-02-02,,/m/0b8mhk,13
Art Dillard,13,M,1907-02-20,,/m/0gcd3dx,13
Horace B. Carpenter,13,M,1875-01-31,,/m/03d8cc3,13
Alice Joyce,13,F,1890-10-01,,/m/06bxsw,13
Jack Evans,13,M,1893-03-05,,/m/0m1_vcf,13
Charles B. Middleton,12,M,1874-10-03,,/m/07t6tw,13
Lloyd Bacon,12,M,1889-12-04,,/m/03rfq9,13
Rex Lease,12,M,1903-02-11,,/m/01x1x0,13
Jimmie Dodd,12,M,1910-03-28,,/m/05m76q,13
Rufe Davis,12,M,1908-12-02,,/m/0gdlbzg,13
Thomas J. Moore,12,M,1883-05-01,,/m/02z8x0,13
Frank Shannon,11,M,1874-07-27,/m/03bkbh,/m/027x8s_,13
Barney Furey,10,M,1886-09-07,,/m/03c56dw,13
Linda Arvidson,9,F,1884-07-12,,/m/027bkbh,13
Charles Inslee,9,M,1870-01,,/m/04dzvs0,13
Lois Collier,9,F,1919-03-21,,/m/071nm_,13
I. Stanford Jolley,9,M,1900-10-24,,/m/0b6hcc8,13
Wesley Ruggles,9,M,1889-06-11,,/m/04rs6x,13
Jean Rogers,9,F,1916-03-25,,/m/07f5ms,13
Sydney Chaplin,9,M,1885-03-16,,/m/04_lr8,13
William Desmond,9,M,1878-01-23,,/m/03cdhkz,13
Paddy McGuire,9,M,,,/m/0jv_7j,13
Guy Wilkerson,7,M,1899-12-21,,/m/0gbwn7r,13
Gordon Griffith,7,M,1907-07-04,,/m/0djjm5,13
Al Ernest Garcia,7,M,1887-03-11,,/m/0ksm_r,13
James Newill,7,M,1911-08-12,,/m/05h72nt,13
Wilfred Lucas,7,M,1871-01-30,,/m/02z1vt,13
Wheeler Oakman,7,M,1890-02-21,,/m/02r086s,13
Charles Murray,6,M,1872-06-22,,/m/02z5ptl,13
Robert G. Vignola,6,M,1882-08-05,,/m/07ps7s,13
Matthew Moore,6,M,1888-01-08,/m/03bkbh,/m/02z8yh,13
Joan Barclay,6,F,1914-08-31,,/m/03h27nv,13
Dorothy Gish,6,F,1898-03-11,,/m/01gm8g,13
Alice Lake,6,F,1895-09-12,,/m/09v37m,13
George Siegmann,6,M,1882-02-08,,/m/027j9c7,13
Irene Boyle,6,F,,,/m/0j8ss7x,13
Ben Turpin,6,M,1869-09-19,,/m/01htw6,13
George Nichols,6,M,1864-10,,/m/03c8tq3,13
Wallace MacDonald,6,M,1891-05-05,,/m/026pq1n,13
Jack Ingram,6,M,1902-11-15,,/m/02x2lqc,13
Elmo Lincoln,6,M,1889-02-06,,/m/08znhs,13
Florence Lawrence,6,F,1886-01-02,,/m/018zr8,13
Edwin August,4,M,1883-11-20,,/m/03c0656,13
Elmer Clifton,4,M,1890-03-14,,/m/0gz5j7,13
Alice Howell,4,F,1886-05-20,,/m/02pjj10,13
Marguerite De La Motte,4,F,1902-06-22,,/m/0ctrh5,13
Sam De Grasse,4,M,1875-06-12,,/m/0196cp,13
Eileen Sedgwick,4,F,1898-11-17,,/m/03mdm7_,13
Fred Mace,4,M,1878-08-22,,/m/03cdy55,13
Miriam Cooper,4,F,1891-11-07,/m/07bch9,/m/0g2tzf,13
Dorothy Short,4,F,1915-06-29,,/m/02q877j,13
Charles Stevens,4,M,1893-05-26,,/m/03h0p7x,13
Marceline Day,3,F,1908-04-24,,/m/0c_ls_,13
Alice Hollister,3,F,1886-09-28,,/m/07ztzz,13
Alfred Paget,3,M,1880,,/m/03c0xd8,13
Hal Price,3,M,1886-06-24,,/m/02x2mcp,13
Bessie Love,3,F,1898-09-10,,/m/017n41,13
Frank Ball,3,M,1876-05-25,,/m/0n5x4wg,13
Edwina Booth,3,F,1904-09-13,,/m/086czv,13
Horace Murphy,3,M,1880-06-03,,/m/0gbwgtj,13
William Lowery,3,M,1885-07-22,,/m/0kr_29,13
Tex Ritter,3,M,1905-01-12,,/m/01v3d3,13
Slim Whitaker,3,M,1893-07-29,,/m/03mfqk7,13
Hazel Neason,3,F,1891-08-16,,/m/0j8t6p2,13
Earle Hodgins,3,M,1893-10-06,,/m/0gbx4rd,13
Kate Bruce,3,F,1858,,/m/03c061s,13
Glen Cavender,3,M,1883-09-19,,/m/02z54_z,13
Erwin Connelly,3,M,,,/m/0k328v,13
Hoot Gibson,3,M,1892-08-06,,/m/05ddzx,13
Joe Bordeaux,3,M,1886-03-09,,/m/03cg84_,13
Marcia Harris,3,F,1880-02-14,,/m/04f042r,13
Lois January,3,F,1913-10-05,,/m/0g923y,13
W. Chrystie Miller,3,M,1843-08-10,,/m/03c0pr3,13
James Ross,3,M,,,/m/0j8ssd9,13
Frank LaRue,3,M,1878-12-05,,/m/0g9bjjf,13
John L. Cason,3,M,1918-07-30,,/m/0gcxlk2,13
The Keystone Kops,3,M,,,/m/04dxj,13
Jackie Coogan,3,M,1914-10-26,,/m/01b3x0,13
Louise Lorraine,3,F,1904-10-01,,/m/0cccln,13
Rick Vallin,3,M,1919-09-24,,/m/04yfd7k,13
Toshiro Mifune,150,M,1920-04-01,,/m/0112yl,14
Takashi Shimura,146,M,1905-03-12,,/m/01r0k9,14
Kenji Sahara,86,M,1932-05-14,,/m/04byn,14
Akihiko Hirata,76,M,1927-12-26,,/m/04d_fbz,14
Yoshio Tsuchiya,59,M,1927-05-18,,/m/0dqyh8,14
Haruo Nakajima,55,M,1929-01-01,,/m/027cz_s,14
Chishu Ryu,47,M,1904-05-13,,/m/055cmk,14
Jun Tazaki,43,M,1910-08-19,,/m/0jttj3,14
Kamatari Fujiwara,41,M,1905-01-15,,/m/03fw6q,14
Tatsuya Nakadai,38,M,1932-12-13,,/m/05y2yw,14
Setsuko Hara,37,F,1920-06-17,,/m/04_sj6,14
Minoru Chiaki,35,M,1917-04-28,,/m/0dq9gt,14
Daisuke Katô,35,M,1911-02-18,,/m/0dq964,14
Yujiro Ishihara,35,M,1934-12-28,,/m/057p86,14
Kazuo Hasegawa,33,M,1908-02-27,,/m/05c53r_,14
Susumu Fujita,31,M,1912-01-08,,/m/0dq9zb,14
Sonny Chiba,31,M,1939-01-23,/m/019kn7,/m/025n7z,14
Eijirô Tono,30,M,1907-09-17,/m/019kn7,/m/0dq9dr,14
Akira Takarada,29,M,1934-04-29,,/m/0bsbyr,14
Machiko Kyo,29,F,1924-03-25,,/m/05047r,14
Denjirô Ôkôchi,28,M,1898-02-05,,/m/0k1b5q,14
Eiko Miyoshi,28,F,1894-04-08,/m/019kn7,/m/0djtb3k,14
Haruko Sugimura,27,F,1909-01-06,/m/019kn7,/m/03hh2mx,14
Kokuten Kodo,26,M,1887-01-29,,/m/0k2w0d,14
Rentaro Mikuni,25,M,1923-01-20,,/m/0ckby1,14
Tetsuro Tamba,24,M,1922-07-17,,/m/02dv_q,14
Kuniko Miyake,24,F,1916-09-17,/m/019kn7,/m/0jyy9p,14
Katsumi Tezuka,24,M,1912-08-31,,/m/04grl14,14
Yoshifumi Tajima,23,M,1918-08-04,,/m/02y_p6l,14
Ayako Wakao,22,F,1933-11-08,,/m/05bznqn,14
Nobuo Nakamura,22,M,1908-09-14,,/m/03hgx1q,14
Hiroshi Koizumi,21,M,1926-08-12,,/m/04jg9xk,14
Kichijiro Ueda,20,M,1904-03-30,,/m/0gbxst5,14
Yôko Tsukasa,20,F,1934-08-20,,/m/0k8859,14
Shintaro Katsu,19,M,1931-11-29,,/m/01vjk_q,14
Masayuki Mori,19,M,1911-01-13,,/m/03c8p_t,14
Keiju Kobayashi,19,M,1923-11-23,,/m/0k2vcl,14
Isuzu Yamada,18,F,1917-02-05,,/m/0415zgh,14
Fujiko Yamamoto,17,F,1931-12-11,,/m/05h5024,14
Akira Kubo,17,,,,/m/0jx6b6,14
Kiyoshi Atsumi,16,M,1928-03-10,,/m/04bzf,14
Raizo Ichikawa,16,M,1931-08-29,,/m/051tlw,14
Mariko Okada,16,F,1933-01-11,,/m/05b_q_4,14
Etsuko Shihomi,15,F,1955-10-29,,/m/0405m93,14
Noriko Sengoku,15,F,1922-04-29,,/m/064m9rj,14
Hideko Takamine,15,F,1924-03-27,,/m/0bbjwf,14
Mie Kitahara,15,F,1933-07-23,,/m/0b_0brl,14
Yumi Shirakawa,14,F,1936-11-21,,/m/0jyyxs,14
Tanie Kitabayashi,14,F,1911-05-21,,/m/09v0yyp,14
Kumi Mizuno,14,F,1937-01-01,,/m/0jyf5z,14
Michiyo Kogure,14,F,1918-01-31,,/m/05c4t_p,14
Kyôko Kagawa,14,F,1931-12-05,,/m/0dq9kp,14
Taiji Tonoyama,14,M,1915-10-17,,/m/0k11bl,14
Hiroyuki Sanada,13,M,1960-10-12,/m/0f0gt_,/m/03_xlr,14
Kinuyo Tanaka,13,F,1909-11-29,,/m/02dw38,14
Keiji Sada,13,M,1926-12-09,/m/019kn7,/m/0g59z78,14
Yoshio Harada,13,M,1940-02-29,,/m/0chg_3,14
Gin Maeda,12,,,,/m/0gdkpnk,14
Sachio Sakai,12,M,1929-02-13,,/m/0jt9bt,14
Teruyuki Kagawa,12,M,1965-12-07,,/m/0chh7y,14
Chieko Baisho,12,F,1941-06-29,,/m/01r2_dh,14
Bokuzen Hidari,12,M,1894-02-20,,/m/0dqb0s,14
Chieko Misaki,12,,,,/m/0gckv3b,14
Nobuo Kaneko,11,M,1923-03-27,,/m/065rtcs,14
Eiji Funakoshi,10,M,1923-03-17,,/m/0404nj4,14
Iwashita Shima,10,F,1941-01-03,,/m/04_qxs,14
Tadao Takashima,10,M,1930-07-27,,/m/0jttjh,14
Kaoru Yachigusa,9,F,1931-01-06,,/m/0d028n,14
Tatsuya Mihashi,9,M,1923-11-02,,/m/0k5f04,14
Koji Tsuruta,9,M,1924-12-06,,/m/08byp_,14
Momoko Kochi,9,,,,/m/0jyvs9,14
Yutaka Matsushige,9,M,1963-01-19,/m/019kn7,/m/02634m8,14
Takeshi Sakamoto,9,M,1899-09-21,,/m/0gbm8s4,14
Takeshi Katô,9,M,1929-05-24,,/m/0bfn0wy,14
Akaji Maro,8,M,1943-02-23,,/m/04077hs,14
Masumi Okada,8,M,1935-09-22,,/m/0dn5t_,14
Toshiyuki Nishida,7,M,1947-11-04,,/m/0ccfpt,14
Ichirô Sugai,7,M,1907-07-25,,/m/0k5q5l,14
Kinnosuke Yorozuya,7,M,1932-11-20,,/m/02674d6,14
Megumi Odaka,7,F,1972-05-09,,/m/06m_77,14
Ruriko Asaoka,7,F,1940-07-02,,/m/05pngx,14
Michiyo Okusu,7,F,1946-02-27,,/m/0cfs4j,14
Kô Nishimura,7,M,1923-01-25,,/m/0dq96h,14
Akira Terao,7,M,1947-05-18,,/m/01s59y1,14
Tadao Nakamaru,7,M,,,/m/0k2vdb,14
Yu Fujiki,7,M,1931-03-02,,/m/0j_hg3,14
Kenpachiro Satsuma,7,M,1947-05-27,,/m/04gvdm1,14
Hisaya Ito,6,,,,/m/0k5f0k,14
Ikio Sawamura,6,M,1905-09-04,,/m/0jywxf,14
Kei Sato,6,M,1928-12-21,,/m/0j_mhx,14
Hiroshi Tachikawa,6,,,,/m/0bvyd31,14
So Yamamura,6,M,1910-02-24,,/m/0gblvdk,14
Chieko Nakakita,6,F,1926-05-21,/m/019kn7,/m/0k1l39,14
Miki Nakatani,6,F,1976-01-12,,/m/04x3j8,14
Akitake Kôno,6,M,1911-10-08,,/m/0gch03k,14
Hisashi Igawa,6,M,1936-11-17,,/m/0dq9q_,14
Jun Hamamura,6,M,1906-02-07,,/m/0jymd_,14
Koichi Sato,6,M,1960-12-10,/m/019kn7,/m/026hk52,14
Nanako Matsushima,6,F,1973-10-13,,/m/08h2py,14
Ryō Ikebe,6,M,1918-02-11,,/m/0bs56dh,14
Michiyo Aratama,6,F,1930-01-15,,/m/0dq8lp,14
Chikage Awashima,6,F,1924-02-24,,/m/026w6z_,14
Naritoshi Hayashi,6,M,1931-09-14,,/m/0gcj7yh,14
Hideyo Amamoto,6,M,1926-01-02,,/m/0283ryz,14
Shoji Kiyokawa,6,M,,,/m/0gccsz3,14
Akemi Negishi,6,F,1934-03-26,,/m/05q7djw,14
Akira Kobayashi,6,M,1938-11-03,,/m/06jvgh,14
Nobuko Otowa,5,F,1925-10-01,,/m/05bzhww,14
Mieko Harada,4,F,1958-12-26,,/m/0c7tjc,14
Shin Saburi,4,M,1909-02-12,,/m/02758c_,14
Yūzō Kayama,4,M,1937-04-11,,/m/07cy7t,14
Eitarō Shindō,3,M,1899-11-10,,/m/05f3bsx,14
Yōko Minamida,3,F,1933-03-01,,/m/03nqcfj,14
Kurata Yasuaki,3,M,1946-03-20,,/m/0cdnv_,14
Mitsuko Mito,3,F,1919-03-23,,/m/0gbyb9t,14
Haruo Tanaka,3,M,1912-03-05,/m/019kn7,/m/0bzz5h_,14
Yoshio Inaba,3,M,1920-07-15,,/m/0kt1j1,14
Shiro Osaka,3,M,1920-02-14,,/m/0bzygx2,14
Tatsuyoshi Ehara,3,,,,/m/0k2vd4,14
Ganjiro Nakamura,3,M,1902-02-17,,/m/0b6n99t,14
Nao Ōmori,3,M,1972-02-19,,/m/02px2yk,14
Tamao Nakamura,3,F,1939-07-12,,/m/05c27yk,14
Tomio Aoki,3,M,1923-10-07,,/m/05b3z4g,14
Teiji Takahashi,3,,,,/m/0gcxdq3,14
Kenji Sugawara,3,M,1926-03-14,,/m/07q9mw9,14
Yataro Kurokawa,3,M,1910-11-15,,/m/05c1vmp,14
Shigeru Kôyama,3,M,1929-01-16,,/m/0j_g5t,14
Seiji Miyaguchi,3,M,1913-11-15,,/m/0dqb2v,14
Okada Junichi,3,M,1980-11-18,,/m/027svl0,14
Eijirô Yanagi,3,M,1895-09-16,,/m/0gcy3qr,14
Ranko Hanai,3,F,1918-07-15,,/m/0c1nq1t,14
Yoshiko Kuga,3,F,1931-01-21,/m/019kn7,/m/0gg5pk,14
Yoji Tanaka,3,M,1963-08-08,,/m/04kw3w9,14
Yoshi Kato,3,M,1913-01-12,,/m/05t0jrf,14
Yasuko Kawakami,3,F,1935-11-16,,/m/0gbxd5x,14
Izumi Ashikawa,3,F,1935-10-06,,/m/0hnvyks,14
